Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records,class
25.0,1581.0,28.17,70.99,66.0,Zimbabwe,Harare,21.0,6.0,25.0,0.0,14.0,80,2.0
53.0,1606.0,28.6,71.84,66.0,Zimbabwe,Harare,6.0,25.0,0.0,14.0,25.0,80,3.0
16.0,1659.0,28.38,71.55,66.0,England,Cape Town,25.0,0.0,14.0,25.0,53.0,90,1.0
4.0,1675.0,27.98,71.53,66.0,England,Bloemfontein,0.0,14.0,25.0,53.0,16.0,90,1.0
44.0,1679.0,28.24,71.43,66.0,England,Johannesburg,14.0,25.0,53.0,16.0,4.0,90,3.0
12.0,1723.0,28.44,71.66,66.0,England,Durban,25.0,53.0,16.0,4.0,44.0,90,1.0
10.0,1735.0,28.14,71.02,66.0,England,East London,53.0,16.0,4.0,44.0,12.0,95,1.0
9.0,1745.0,27.84,71.01,66.0,New Zealand,Faisalabad,16.0,4.0,44.0,12.0,10.0,95,1.0
37.0,1754.0,27.98,71.58,66.0,England,Rawalpindi,4.0,44.0,12.0,10.0,9.0,95,2.0
13.0,1791.0,27.75,71.41,66.0,West Indies,Karachi,44.0,12.0,10.0,9.0,37.0,95,1.0
47.0,1804.0,28.47,72.16,66.0,Pakistan,Sharjah,12.0,10.0,9.0,37.0,13.0,95,3.0
23.0,1851.0,28.39,72.13,66.0,India,Sharjah,10.0,9.0,37.0,13.0,47.0,100,2.0
12.0,1874.0,28.57,72.2,66.0,India,Sharjah,9.0,37.0,13.0,47.0,23.0,100,1.0
121.0,1886.0,29.95,73.62,121.0,Pakistan,Nairobi (Gym),37.0,13.0,47.0,23.0,12.0,105,6.0
7.0,2007.0,29.61,73.2,121.0,Sri Lanka,Nairobi (Club),13.0,47.0,23.0,12.0,121.0,125,1.0
54.0,2014.0,29.97,73.64,121.0,Kenya,Nairobi (Gym),47.0,23.0,12.0,121.0,7.0,125,3.0
16.0,2068.0,30.2,73.61,121.0,Pakistan,Nairobi (Gym),23.0,12.0,121.0,7.0,54.0,135,1.0
10.0,2084.0,29.91,73.65,121.0,India,Hyderabad (Deccan),12.0,121.0,7.0,54.0,16.0,140,1.0
19.0,2094.0,30.18,73.41,121.0,Australia,Indore,121.0,7.0,54.0,16.0,10.0,140,1.0
4.0,2113.0,29.81,73.25,121.0,India,Jaipur,7.0,54.0,16.0,10.0,19.0,145,1.0
42.0,2117.0,29.98,73.43,121.0,Australia,Faridabad,54.0,16.0,10.0,19.0,4.0,145,3.0
54.0,2159.0,30.31,73.25,121.0,India,Rajkot,16.0,10.0,19.0,4.0,42.0,145,3.0
6.0,2213.0,29.98,73.23,121.0,India,Mumbai,10.0,19.0,4.0,42.0,54.0,155,1.0
57.0,2219.0,30.75,74.16,121.0,India,Bloemfontein,19.0,4.0,42.0,54.0,6.0,155,3.0
16.0,2276.0,30.56,74.19,121.0,Zimbabwe,Centurion,4.0,42.0,54.0,6.0,57.0,170,1.0
36.0,2292.0,31.04,74.37,121.0,Zimbabwe,Cape Town,42.0,54.0,6.0,57.0,16.0,170,2.0
34.0,2328.0,31.07,74.79,121.0,Zimbabwe,Johannesburg,54.0,6.0,57.0,16.0,36.0,175,2.0
29.0,2362.0,31.46,74.53,121.0,India,Port Elizabeth,6.0,57.0,16.0,36.0,34.0,175,2.0
22.0,2391.0,31.33,74.65,121.0,India,East London,57.0,16.0,36.0,34.0,29.0,180,2.0
41.0,2413.0,31.46,74.88,121.0,India,Durban,16.0,36.0,34.0,29.0,22.0,180,3.0
24.0,2454.0,31.76,74.95,121.0,Australia,East London,36.0,34.0,29.0,22.0,41.0,180,2.0
57.0,2478.0,32.08,74.73,121.0,Australia,Port Elizabeth,34.0,29.0,22.0,41.0,24.0,185,3.0
83.0,2535.0,33.13,75.49,121.0,Australia,Cape Town,29.0,22.0,41.0,24.0,57.0,195,5.0
1.0,2618.0,32.73,75.45,121.0,Australia,Durban,22.0,41.0,24.0,57.0,83.0,210,1.0
10.0,2619.0,32.45,75.45,121.0,Australia,Johannesburg,41.0,24.0,57.0,83.0,1.0,210,1.0
10.0,2629.0,32.18,75.52,121.0,Australia,Centurion,24.0,57.0,83.0,1.0,10.0,210,1.0
0.0,2639.0,31.79,75.46,121.0,Australia,Bloemfontein,57.0,83.0,1.0,10.0,10.0,210,1.0
5.0,2639.0,31.47,75.45,121.0,Pakistan,Lahore,83.0,1.0,10.0,10.0,0.0,205,1.0
53.0,2644.0,32.1,76.12,121.0,West Indies,Lahore,1.0,10.0,10.0,0.0,5.0,205,3.0
24.0,2697.0,32.01,76.23,121.0,Sri Lanka,Lahore,10.0,10.0,0.0,5.0,53.0,220,2.0
5.0,2721.0,32.07,76.14,121.0,Sri Lanka,Lahore,10.0,0.0,5.0,53.0,24.0,220,1.0
12.0,2726.0,31.83,76.28,121.0,Australia,Sydney,0.0,5.0,53.0,24.0,5.0,225,1.0
3.0,2738.0,31.5,76.3,121.0,New Zealand,Adelaide,5.0,53.0,24.0,5.0,12.0,225,1.0
42.0,2741.0,31.62,75.97,121.0,Australia,Melbourne,53.0,24.0,5.0,12.0,3.0,225,3.0
14.0,2783.0,31.42,75.77,121.0,New Zealand,Hobart,24.0,5.0,12.0,3.0,42.0,225,1.0
23.0,2797.0,31.33,75.96,121.0,New Zealand,Brisbane,5.0,12.0,3.0,42.0,14.0,225,2.0
14.0,2820.0,31.48,75.85,121.0,Australia,Brisbane,12.0,3.0,42.0,14.0,23.0,225,1.0
2.0,2834.0,31.16,75.82,121.0,New Zealand,Perth,3.0,42.0,14.0,23.0,14.0,230,1.0
21.0,2836.0,31.05,75.7,121.0,Australia,Melbourne,42.0,14.0,23.0,14.0,2.0,230,2.0
82.0,2857.0,31.94,75.9,121.0,Australia,Sydney,14.0,23.0,14.0,2.0,21.0,230,5.0
29.0,2939.0,31.91,75.79,121.0,Australia,Sydney,23.0,14.0,2.0,21.0,82.0,245,2.0
94.0,2968.0,32.92,76.34,121.0,Pakistan,Durban,14.0,2.0,21.0,82.0,29.0,245,5.0
43.0,3062.0,33.38,76.44,121.0,Sri Lanka,Johannesburg,2.0,21.0,82.0,29.0,94.0,260,3.0
10.0,3105.0,33.13,76.49,121.0,Pakistan,East London,21.0,82.0,29.0,94.0,43.0,265,1.0
36.0,3115.0,33.16,76.48,121.0,Sri Lanka,Port Elizabeth,82.0,29.0,94.0,43.0,10.0,265,2.0
23.0,3151.0,33.41,76.59,121.0,Sri Lanka,Bloemfontein,29.0,94.0,43.0,10.0,36.0,265,2.0
39.0,3174.0,33.82,76.73,121.0,England,The Oval,94.0,43.0,10.0,36.0,23.0,270,2.0
41.0,3213.0,33.89,76.87,121.0,England,Manchester,43.0,10.0,36.0,23.0,39.0,275,3.0
6.0,3254.0,33.6,76.88,121.0,England,Leeds,10.0,36.0,23.0,39.0,41.0,275,1.0
54.0,3260.0,33.81,77.26,121.0,Sri Lanka,Nottingham,36.0,23.0,39.0,41.0,6.0,275,3.0
15.0,3314.0,33.62,77.31,121.0,England,Birmingham,23.0,39.0,41.0,6.0,54.0,285,1.0
61.0,3329.0,34.24,77.59,121.0,England,Dhaka,39.0,41.0,6.0,54.0,15.0,285,4.0
0.0,3390.0,33.9,77.57,121.0,Sri Lanka,Dhaka,41.0,6.0,54.0,15.0,61.0,300,1.0
3.0,3390.0,33.59,77.48,121.0,West Indies,Dhaka,6.0,54.0,15.0,61.0,0.0,295,1.0
30.0,3393.0,33.55,77.72,121.0,West Indies,Johannesburg,54.0,15.0,61.0,0.0,3.0,295,2.0
21.0,3423.0,33.43,77.6,121.0,West Indies,East London,15.0,61.0,0.0,3.0,30.0,295,2.0
11.0,3444.0,33.22,77.6,121.0,West Indies,Durban,61.0,0.0,3.0,30.0,21.0,295,1.0
27.0,3455.0,33.16,77.68,121.0,West Indies,Port Elizabeth,0.0,3.0,30.0,21.0,11.0,295,2.0
9.0,3482.0,32.93,77.45,121.0,West Indies,Cape Town,3.0,30.0,21.0,11.0,27.0,295,1.0
41.0,3491.0,33.0,77.35,121.0,West Indies,Centurion,30.0,21.0,11.0,27.0,9.0,295,3.0
22.0,3532.0,32.9,77.64,121.0,New Zealand,Dunedin,21.0,11.0,27.0,9.0,41.0,295,2.0
18.0,3554.0,32.77,77.5,121.0,New Zealand,Auckland,11.0,27.0,9.0,41.0,22.0,295,1.0
39.0,3572.0,33.12,77.82,121.0,India,Hove,27.0,9.0,41.0,22.0,18.0,295,2.0
17.0,3611.0,32.98,77.77,121.0,Sri Lanka,Northampton,9.0,41.0,22.0,18.0,39.0,300,1.0
18.0,3628.0,32.84,77.75,121.0,England,The Oval,41.0,22.0,18.0,39.0,17.0,300,1.0
5.0,3646.0,32.59,77.78,121.0,Zimbabwe,Chelmsford,22.0,18.0,39.0,17.0,18.0,300,1.0
0.0,3651.0,32.3,77.68,121.0,Pakistan,Nottingham,18.0,39.0,17.0,18.0,5.0,300,1.0
0.0,3651.0,32.3,77.68,121.0,New Zealand,Birmingham,39.0,17.0,18.0,5.0,0.0,300,1.0
39.0,3651.0,32.36,77.91,121.0,Australia,Leeds,17.0,18.0,5.0,0.0,0.0,300,2.0
43.0,3690.0,32.46,77.91,121.0,Australia,Birmingham,18.0,5.0,0.0,0.0,39.0,300,3.0
1.0,3733.0,32.18,77.87,121.0,India,Nairobi (Gym),5.0,0.0,0.0,39.0,43.0,300,1.0
45.0,3734.0,32.29,78.06,121.0,Kenya,Nairobi (Gym),0.0,0.0,39.0,43.0,1.0,300,3.0
0.0,3779.0,32.02,77.86,121.0,India,Nairobi (Gym),0.0,39.0,43.0,1.0,45.0,300,1.0
14.0,3779.0,31.87,77.67,121.0,England,Cape Town,39.0,43.0,1.0,45.0,0.0,295,1.0
13.0,3793.0,31.71,77.64,121.0,Zimbabwe,Durban,43.0,1.0,45.0,0.0,14.0,295,1.0
42.0,3806.0,31.8,77.69,121.0,England,East London,1.0,45.0,0.0,14.0,13.0,295,3.0
3.0,3848.0,31.56,77.64,121.0,Zimbabwe,Port Elizabeth,45.0,0.0,14.0,13.0,42.0,295,1.0
5.0,3851.0,31.34,77.61,121.0,England,Johannesburg,0.0,14.0,13.0,42.0,3.0,295,1.0
46.0,3856.0,31.72,77.91,121.0,Australia,Durban,14.0,13.0,42.0,3.0,5.0,295,3.0
8.0,3902.0,31.53,77.74,121.0,Australia,Cape Town,13.0,42.0,3.0,5.0,46.0,300,1.0
4.0,3910.0,31.31,77.38,121.0,Australia,Johannesburg,42.0,3.0,5.0,46.0,8.0,300,1.0
0.0,3914.0,31.06,77.36,121.0,Sri Lanka,Galle,3.0,5.0,46.0,8.0,4.0,300,1.0
13.0,3914.0,30.92,77.28,121.0,Pakistan,Colombo (RPS),5.0,46.0,8.0,4.0,0.0,295,1.0
5.0,3927.0,30.71,77.23,121.0,Sri Lanka,Colombo (SSC),46.0,8.0,4.0,0.0,13.0,295,1.0
12.0,3932.0,30.81,77.15,121.0,Pakistan,Colombo (SSC),8.0,4.0,0.0,13.0,5.0,295,1.0
43.0,3944.0,30.9,77.34,121.0,Sri Lanka,Colombo (RPS),4.0,0.0,13.0,5.0,12.0,300,3.0
16.0,3987.0,30.79,77.41,121.0,Australia,Melbourne (Docklands),0.0,13.0,5.0,12.0,43.0,300,1.0
54.0,4003.0,30.96,77.66,121.0,Australia,Melbourne (Docklands),13.0,5.0,12.0,43.0,16.0,300,3.0
32.0,4057.0,30.97,77.45,121.0,India,Nairobi (Gym),5.0,12.0,43.0,16.0,54.0,310,2.0
17.0,4089.0,31.1,77.53,121.0,New Zealand,Benoni,12.0,43.0,16.0,54.0,32.0,310,1.0
0.0,4106.0,31.1,77.53,121.0,New Zealand,Centurion,43.0,16.0,54.0,32.0,17.0,320,1.0
25.0,4106.0,31.06,77.66,121.0,New Zealand,Kimberley,16.0,54.0,32.0,17.0,0.0,320,2.0
19.0,4131.0,30.97,77.71,121.0,New Zealand,Durban,54.0,32.0,17.0,0.0,25.0,320,1.0
69.0,4150.0,31.25,77.84,121.0,New Zealand,Cape Town,32.0,17.0,0.0,25.0,19.0,320,4.0
61.0,4219.0,31.7,77.81,121.0,Sri Lanka,Port Elizabeth,17.0,0.0,25.0,19.0,69.0,330,4.0
50.0,4280.0,31.83,78.0,121.0,Sri Lanka,East London,0.0,25.0,19.0,69.0,61.0,345,3.0
75.0,4330.0,32.38,78.52,121.0,Sri Lanka,Paarl,25.0,19.0,69.0,61.0,50.0,355,4.0
53.0,4405.0,32.54,78.73,121.0,Sri Lanka,Cape Town,19.0,69.0,61.0,50.0,75.0,370,3.0
11.0,4458.0,32.62,78.73,121.0,Sri Lanka,Bloemfontein,69.0,61.0,50.0,75.0,53.0,380,1.0
23.0,4469.0,32.55,78.76,121.0,Sri Lanka,Johannesburg,61.0,50.0,75.0,53.0,11.0,385,2.0
36.0,4492.0,32.57,78.66,121.0,West Indies,Kingston,50.0,75.0,53.0,11.0,23.0,385,2.0
21.0,4528.0,32.72,78.71,121.0,West Indies,St John's,75.0,53.0,11.0,23.0,36.0,385,2.0
47.0,4549.0,32.82,78.83,121.0,West Indies,St George's,53.0,11.0,23.0,36.0,21.0,390,3.0
30.0,4596.0,33.04,78.83,121.0,West Indies,St George's,11.0,23.0,36.0,21.0,47.0,390,2.0
10.0,4626.0,33.11,78.89,121.0,West Indies,Bridgetown,23.0,36.0,21.0,47.0,30.0,395,1.0
25.0,4636.0,33.05,78.94,121.0,West Indies,Port of Spain,36.0,21.0,47.0,30.0,10.0,400,2.0
16.0,4661.0,32.93,78.76,121.0,West Indies,Kingstown,21.0,47.0,30.0,10.0,25.0,400,1.0
54.0,4677.0,33.31,79.12,121.0,Zimbabwe,Bulawayo,47.0,30.0,10.0,25.0,16.0,400,3.0
56.0,4731.0,33.47,79.46,121.0,Zimbabwe,Harare,30.0,10.0,25.0,16.0,54.0,415,3.0
20.0,4787.0,33.38,79.54,121.0,India,Johannesburg,10.0,25.0,16.0,54.0,56.0,425,2.0
6.0,4807.0,33.42,79.48,121.0,Kenya,Benoni,25.0,16.0,54.0,56.0,20.0,425,1.0
8.0,4813.0,33.24,79.56,121.0,India,Centurion,16.0,54.0,56.0,20.0,6.0,430,1.0
40.0,4821.0,33.52,79.74,121.0,India,East London,54.0,56.0,20.0,6.0,8.0,430,3.0
6.0,4861.0,33.33,79.7,121.0,India,Durban,56.0,20.0,6.0,8.0,40.0,435,1.0
43.0,4867.0,33.63,79.1,121.0,Australia,Melbourne,20.0,6.0,8.0,40.0,6.0,435,3.0
13.0,4910.0,33.48,79.13,121.0,New Zealand,Hobart,6.0,8.0,40.0,6.0,43.0,440,1.0
44.0,4923.0,33.56,79.15,121.0,New Zealand,Brisbane,8.0,40.0,6.0,43.0,13.0,440,3.0
2.0,4967.0,33.34,79.07,121.0,Australia,Brisbane,40.0,6.0,43.0,13.0,44.0,440,1.0
0.0,4969.0,33.12,78.98,121.0,Australia,Sydney,6.0,43.0,13.0,44.0,2.0,440,1.0
55.0,4969.0,33.27,79.18,121.0,New Zealand,Adelaide,43.0,13.0,44.0,2.0,0.0,435,3.0
107.0,5024.0,33.98,79.18,121.0,New Zealand,Perth,13.0,44.0,2.0,0.0,55.0,445,6.0
20.0,5131.0,33.88,79.13,121.0,Australia,Perth,44.0,2.0,0.0,55.0,107.0,470,2.0
61.0,5151.0,34.28,79.24,121.0,New Zealand,Sydney,2.0,0.0,55.0,107.0,20.0,470,4.0
13.0,5212.0,34.15,79.19,121.0,Australia,Johannesburg,0.0,55.0,107.0,20.0,61.0,485,1.0
0.0,5225.0,33.92,79.13,121.0,Australia,Centurion,55.0,107.0,20.0,61.0,13.0,485,1.0
83.0,5225.0,34.24,79.49,121.0,Australia,Potchefstroom,107.0,20.0,61.0,13.0,0.0,480,5.0
56.0,5308.0,34.38,79.75,121.0,Australia,Bloemfontein,20.0,61.0,13.0,0.0,83.0,490,3.0
76.0,5364.0,34.64,80.04,121.0,Australia,Durban,61.0,13.0,0.0,83.0,56.0,500,4.0
71.0,5440.0,35.1,80.49,121.0,Australia,Port Elizabeth,13.0,0.0,83.0,56.0,76.0,510,4.0
39.0,5511.0,35.35,80.78,121.0,Australia,Cape Town,0.0,83.0,56.0,76.0,71.0,525,2.0
46.0,5550.0,35.41,80.86,121.0,Pakistan,Tangier,83.0,56.0,76.0,71.0,39.0,530,3.0
17.0,5596.0,35.3,80.75,121.0,Sri Lanka,Tangier,56.0,76.0,71.0,39.0,46.0,530,1.0
11.0,5613.0,35.15,80.67,121.0,Pakistan,Tangier,76.0,71.0,39.0,46.0,17.0,530,1.0
6.0,5624.0,34.96,80.6,121.0,Sri Lanka,Tangier,71.0,39.0,46.0,17.0,11.0,530,1.0
61.0,5630.0,35.12,80.66,121.0,West Indies,Colombo (SSC),39.0,46.0,17.0,11.0,6.0,530,4.0
1.0,5691.0,34.92,80.64,121.0,India,Colombo (RPS),46.0,17.0,11.0,6.0,61.0,540,1.0
30.0,5692.0,35.1,80.59,121.0,Bangladesh,Kimberley,17.0,11.0,6.0,61.0,1.0,540,2.0
6.0,5722.0,35.14,80.64,121.0,Sri Lanka,Centurion,11.0,6.0,61.0,1.0,30.0,545,1.0
0.0,5728.0,34.92,80.6,121.0,Sri Lanka,Benoni,6.0,61.0,1.0,30.0,6.0,550,1.0
25.0,5728.0,35.07,80.65,121.0,Sri Lanka,Bloemfontein,61.0,1.0,30.0,6.0,0.0,545,2.0
98.0,5753.0,35.46,80.98,121.0,Pakistan,Durban,1.0,30.0,6.0,0.0,25.0,550,5.0
1.0,5851.0,35.25,80.96,121.0,Pakistan,Port Elizabeth,30.0,6.0,0.0,25.0,98.0,560,1.0
0.0,5852.0,35.04,80.88,121.0,Pakistan,East London,6.0,0.0,25.0,98.0,1.0,560,1.0
81.0,5852.0,35.31,80.94,121.0,Pakistan,Cape Town,0.0,25.0,98.0,1.0,0.0,555,5.0
2.0,5933.0,35.11,80.9,121.0,West Indies,Cape Town,25.0,98.0,1.0,0.0,81.0,565,1.0
43.0,91.0,26.8,67.33,52.0,Pakistan,Dambulla,0.0,31.0,52.0,2.0,6.0,10,3.0
8.0,134.0,23.66,67.94,52.0,Pakistan,Colombo (RPS),31.0,52.0,2.0,6.0,43.0,10,1.0
5.0,142.0,21.0,67.43,52.0,Pakistan,Colombo (RPS),52.0,2.0,6.0,43.0,8.0,10,1.0
51.0,147.0,24.75,71.22,52.0,New Zealand,Colombo (RPS),2.0,6.0,43.0,8.0,5.0,10,3.0
19.0,198.0,24.11,68.88,52.0,India,Colombo (RPS),6.0,43.0,8.0,5.0,51.0,20,1.0
14.0,217.0,23.1,70.85,52.0,India,Colombo (RPS),43.0,8.0,5.0,51.0,19.0,20,1.0
15.0,231.0,22.36,72.35,52.0,South Africa,Centurion,8.0,5.0,51.0,19.0,14.0,20,1.0
52.0,246.0,24.83,72.15,52.0,England,Johannesburg,5.0,51.0,19.0,14.0,15.0,20,3.0
2.0,298.0,23.07,70.75,52.0,New Zealand,Johannesburg,51.0,19.0,14.0,15.0,52.0,30,1.0
38.0,300.0,24.14,73.96,52.0,India,Rajkot,19.0,14.0,15.0,52.0,2.0,30,2.0
37.0,338.0,26.78,77.8,52.0,India,Nagpur,14.0,15.0,52.0,2.0,38.0,30,2.0
75.0,375.0,30.0,77.98,75.0,India,Bulawayo,15.0,52.0,2.0,38.0,37.0,35,4.0
55.0,450.0,33.66,79.15,75.0,Pakistan,Dambulla,52.0,2.0,38.0,37.0,75.0,45,3.0
42.0,505.0,36.46,80.55,75.0,Bangladesh,Dambulla,2.0,38.0,37.0,75.0,55.0,60,3.0
0.0,547.0,34.18,80.32,75.0,India,Dambulla,38.0,37.0,75.0,55.0,42.0,65,1.0
0.0,547.0,32.17,80.2,75.0,New Zealand,Dambulla,37.0,75.0,55.0,42.0,0.0,60,1.0
15.0,547.0,31.22,79.37,75.0,India,Dambulla,75.0,55.0,42.0,0.0,0.0,55,1.0
1.0,562.0,29.63,79.07,75.0,India,Dambulla,55.0,42.0,0.0,0.0,15.0,55,1.0
77.0,563.0,33.68,80.4,77.0,Australia,Melbourne,42.0,0.0,0.0,15.0,1.0,55,4.0
17.0,640.0,34.57,81.41,77.0,Australia,Sydney,0.0,0.0,15.0,1.0,77.0,70,1.0
9.0,657.0,33.3,80.92,77.0,Australia,Brisbane,0.0,15.0,1.0,77.0,17.0,75,1.0
36.0,666.0,35.1,83.07,77.0,West Indies,Colombo (SSC),15.0,1.0,77.0,17.0,9.0,75,2.0
21.0,702.0,34.42,83.97,77.0,Canada,Hambantota,1.0,77.0,17.0,9.0,36.0,80,2.0
18.0,723.0,33.68,84.1,77.0,Pakistan,Colombo (RPS),77.0,17.0,9.0,36.0,21.0,80,1.0
0.0,741.0,32.21,84.01,77.0,Zimbabwe,Pallekele,17.0,9.0,36.0,21.0,18.0,80,1.0
41.0,741.0,34.0,85.27,77.0,New Zealand,Mumbai,9.0,36.0,21.0,18.0,0.0,75,3.0
14.0,782.0,34.6,85.13,77.0,New Zealand,Colombo (RPS),36.0,21.0,18.0,0.0,41.0,80,1.0
16.0,796.0,33.83,85.38,77.0,England,The Oval,21.0,18.0,0.0,41.0,14.0,85,1.0
46.0,812.0,35.75,87.46,77.0,England,Leeds,18.0,0.0,41.0,14.0,16.0,85,3.0
1.0,858.0,35.79,85.72,77.0,England,Lord's,0.0,41.0,14.0,16.0,46.0,90,1.0
39.0,859.0,35.92,85.44,77.0,England,Nottingham,41.0,14.0,16.0,46.0,1.0,95,2.0
62.0,898.0,36.92,86.09,77.0,England,Manchester,14.0,16.0,46.0,1.0,39.0,95,4.0
23.0,960.0,36.4,86.07,77.0,Scotland,Edinburgh,16.0,46.0,1.0,39.0,62.0,105,2.0
15.0,983.0,35.64,86.03,77.0,Australia,Pallekele,46.0,1.0,39.0,62.0,23.0,105,1.0
35.0,998.0,35.62,84.53,77.0,Australia,Hambantota,1.0,39.0,62.0,23.0,15.0,105,2.0
6.0,1033.0,34.63,84.6,77.0,Australia,Colombo (RPS),39.0,62.0,23.0,15.0,35.0,105,1.0
26.0,1039.0,34.35,83.39,77.0,Australia,Colombo (RPS),62.0,23.0,15.0,35.0,6.0,105,2.0
10.0,1065.0,33.59,82.18,77.0,Pakistan,Dubai (DSC),23.0,15.0,35.0,6.0,26.0,105,1.0
3.0,1075.0,32.66,82.16,77.0,Pakistan,Dubai (DSC),15.0,35.0,6.0,26.0,10.0,105,1.0
32.0,1078.0,33.63,82.1,77.0,Pakistan,Dubai (DSC),35.0,6.0,26.0,10.0,3.0,105,2.0
0.0,1110.0,32.64,81.85,77.0,Pakistan,Sharjah,6.0,26.0,10.0,3.0,32.0,110,1.0
61.0,1110.0,33.45,80.37,77.0,Pakistan,Abu Dhabi,26.0,10.0,3.0,32.0,0.0,105,4.0
0.0,1171.0,32.52,80.26,77.0,South Africa,Paarl,10.0,3.0,32.0,0.0,61.0,115,1.0
28.0,1171.0,32.4,80.57,77.0,South Africa,East London,3.0,32.0,0.0,61.0,0.0,110,2.0
15.0,1199.0,31.94,80.82,77.0,South Africa,Bloemfontein,32.0,0.0,61.0,0.0,28.0,110,1.0
21.0,1214.0,32.5,80.87,77.0,South Africa,Kimberley,0.0,61.0,0.0,28.0,15.0,110,2.0
6.0,1235.0,31.82,81.0,77.0,South Africa,Johannesburg,61.0,0.0,28.0,15.0,21.0,115,1.0
33.0,1241.0,32.66,81.66,77.0,India,Perth,0.0,28.0,15.0,21.0,6.0,115,2.0
64.0,1274.0,33.45,81.78,77.0,Australia,Perth,28.0,15.0,21.0,6.0,33.0,120,4.0
17.0,1338.0,33.04,81.33,77.0,India,Adelaide,15.0,21.0,6.0,33.0,64.0,130,1.0
49.0,1355.0,34.24,82.44,77.0,India,Brisbane,21.0,6.0,33.0,64.0,17.0,130,3.0
24.0,1404.0,34.0,82.35,77.0,Australia,Hobart,6.0,33.0,64.0,17.0,49.0,135,2.0
14.0,1428.0,33.53,82.68,77.0,India,Hobart,33.0,64.0,17.0,49.0,24.0,135,1.0
5.0,1442.0,32.88,82.59,77.0,Australia,Melbourne,64.0,17.0,49.0,24.0,14.0,135,1.0
0.0,1447.0,32.15,82.35,77.0,Pakistan,Pallekele,17.0,49.0,24.0,14.0,5.0,135,1.0
10.0,1447.0,32.37,82.4,77.0,Pakistan,Colombo (RPS),49.0,24.0,14.0,5.0,0.0,130,1.0
80.0,1457.0,34.15,83.35,80.0,Pakistan,Colombo (RPS),24.0,14.0,5.0,0.0,10.0,135,5.0
7.0,1537.0,33.56,82.96,80.0,India,Hambantota,14.0,5.0,0.0,10.0,80.0,150,1.0
71.0,1544.0,35.1,84.2,80.0,India,Colombo (RPS),5.0,0.0,10.0,80.0,7.0,150,4.0
14.0,1615.0,34.65,83.45,80.0,India,Colombo (RPS),0.0,10.0,80.0,7.0,71.0,165,1.0
13.0,1629.0,34.2,83.43,80.0,India,Pallekele,10.0,80.0,7.0,71.0,14.0,165,1.0
7.0,1642.0,34.35,83.24,80.0,New Zealand,Pallekele,80.0,7.0,71.0,14.0,13.0,165,1.0
54.0,1649.0,35.47,83.97,80.0,New Zealand,Pallekele,7.0,71.0,14.0,13.0,7.0,170,3.0
2.0,1703.0,35.52,83.9,80.0,New Zealand,Hambantota,71.0,14.0,13.0,7.0,54.0,185,1.0
0.0,1705.0,34.79,83.74,80.0,New Zealand,Hambantota,14.0,13.0,7.0,54.0,2.0,190,1.0
12.0,1705.0,34.34,83.75,80.0,Australia,Melbourne,13.0,7.0,54.0,2.0,0.0,185,1.0
0.0,1717.0,33.66,83.71,80.0,Australia,Brisbane,7.0,54.0,2.0,0.0,12.0,185,1.0
67.0,1717.0,34.3,83.75,80.0,Australia,Hobart,54.0,2.0,0.0,12.0,0.0,180,4.0
6.0,1784.0,33.77,83.68,80.0,Bangladesh,Pallekele,2.0,0.0,12.0,0.0,67.0,190,1.0
9.0,1790.0,33.31,82.78,80.0,New Zealand,Cardiff,0.0,12.0,0.0,67.0,6.0,190,1.0
12.0,1799.0,32.92,82.58,80.0,Australia,The Oval,12.0,0.0,67.0,6.0,9.0,190,1.0
51.0,1811.0,33.25,81.59,80.0,India,Cardiff,0.0,67.0,6.0,9.0,12.0,190,3.0
55.0,1862.0,34.23,81.26,80.0,West Indies,Kingston,67.0,6.0,9.0,12.0,51.0,200,3.0
44.0,1917.0,35.01,82.11,80.0,India,Kingston,6.0,9.0,12.0,51.0,55.0,215,3.0
30.0,1961.0,34.92,82.44,80.0,West Indies,Port of Spain,9.0,12.0,51.0,55.0,44.0,220,2.0
10.0,1991.0,34.5,82.48,80.0,India,Port of Spain,12.0,51.0,55.0,44.0,30.0,220,1.0
10.0,2001.0,34.08,82.08,80.0,India,Port of Spain,51.0,55.0,44.0,30.0,10.0,220,1.0
14.0,2011.0,33.75,81.98,80.0,South Africa,Pallekele,55.0,44.0,30.0,10.0,10.0,220,1.0
23.0,2025.0,33.57,82.18,80.0,South Africa,Colombo (RPS),44.0,30.0,10.0,10.0,14.0,220,2.0
74.0,2048.0,34.78,83.02,80.0,New Zealand,Hambantota,30.0,10.0,10.0,14.0,23.0,220,4.0
0.0,2122.0,34.22,82.98,80.0,New Zealand,Dambulla,10.0,10.0,14.0,23.0,74.0,235,1.0
31.0,2122.0,34.17,83.15,80.0,Pakistan,Sharjah,10.0,14.0,23.0,74.0,0.0,230,2.0
47.0,2153.0,34.37,83.55,80.0,Pakistan,Dubai (DSC),14.0,23.0,74.0,0.0,31.0,230,3.0
44.0,2200.0,34.52,83.6,80.0,Pakistan,Sharjah,23.0,74.0,0.0,31.0,47.0,230,3.0
38.0,2244.0,34.57,83.58,80.0,Pakistan,Abu Dhabi,74.0,0.0,31.0,47.0,44.0,230,2.0
